ID,Name,Amazon ID,EAN,URL (google),Name (google),Price (google),URL (ebay),Name (ebay),Price (ebay),URL (amazon),Name (amazon),Price (amazon)
306042,"Ordner maX.file protect A4 8cm gelb, PP-Kunststoffbezug/Papier hellgr. besch.",B000S5HZI2,4008115481307,https://www.google.de/shopping/product/876636828399472638?q=4008115481307&prds=paur:ClkAsKraX_T3R023NGxPgfSS94w2HgigqX0fKQBFqOSOJV6x1vaXc28BtzIXyGMigBvXAcSO9j1QB9ovjHU9KRPxFeXIAHyrIfniFnf0NsUDPqqnKM6cqQfZ-RIZAFPVH70m3zc3WVyYuZkqFnnVoQ55ohQdDg&sa=X&ved=0ahUKEwjzo-K1y-HNAhXFjiwKHcfrA8sQ8wIIGzAA,"Herlitz Ordner maX.file Protect, RГјckenbreite: 80 mm, gelb","1,86",http://www.ebay.de/itm/Sonderpreis-Herlitz-Aktenordner-Buro-Kunststoff-8cm-PP-80mm-DIN-A4-Gelb-Kanten-/181721596574?hash=item2a4f73829e:g:BsMAAOSwEeFVNHEt,Sonderpreis Herlitz Aktenordner BГјro Kunststoff 8cm PP 80mm DIN A4 Gelb Kanten,"3,27",https://www.amazon.de/Herlitz-5481304-Ordner-PP-Color-gelb/dp/B000S5HZI2,"Herlitz 5481304 Ordner PP-Color, gelb, 8cm","2,84 2,99"
306043,"Ordner maX.file protect A4 8cm grГјn, PP-Kunststoffbezug/Papier hellgr. besch.",B000S5JPNK,4008115480508,https://www.google.de/shopping/product/17140593455510278319?q=4008115480508&prds=paur:ClkAsKraX_LFBkMIuQl9SRPHv-QwYKnwQ2scPuUFtBjixTTaZQDe_N1oMxJSKM79HEQYn3dlgbJ-xmcLbkQBtMs73JUcrBuWk5oWoIUrfGBaAaFn6d2gz9TYdBIZAFPVH72UM-MTe6Itwn_hyosmgBZgGSUj2A&sa=X&ved=0ahUKEwjIy6-zy-HNAhWCBiwKHau7AfwQ8wIIHzAA,"Herlitz Ordner maX.file Protect, RГјckenbreite: 80 mm, grГјn","1,86",http://www.ebay.de/itm/Sonderpreis-Herlitz-Aktenordner-Buro-Kunststoff-8cm-PP-80mm-DIN-A4-Grun-Kanten-/171760636644?hash=item27fdbb52e4:g:uT4AAOSwBLlVNHGY,Sonderpreis Herlitz Aktenordner BГјro Kunststoff 8cm PP 80mm DIN A4 GrГјn Kanten,"3,27",https://www.amazon.de/Herlitz-5480504-Ordner-maX-file-protect/dp/B000S5JPNK,"Herlitz 5480504 Ordner maX.file protect A4, 8 cm, grГјn","3,80"
306044,"Ordner maX.file protect A4 8cm blau, PP-Kunststoffbezug/Papier hellgr. besch.",B000WL2UFU,4008115480409,https://www.google.de/shopping/product/1179889937358551858?q=4008115480409&prds=paur:ClkAsKraXyFtO2L8V1WVuE8njDQUsDQ0OYyRIwrK5Xj1MzZi--22zhXolmo452sZPpjd8wzOS3xdlJ2-a3e3q0iZCdgX4oJn2BGf9XRh5NxTpltsTfBZkoPtGRIZAFPVH73AXEdgj0wUyHFpXgWgGAxQnpkV_g&sa=X&ved=0ahUKEwis3Yiyy-HNAhXDKiwKHfuPAEwQ8wIIHzAA,"Herlitz Ordner maX.file Protect, RГјckenbreite: 80 mm, blau","1,86",http://www.ebay.de/itm/Herlitz-5480405-Aktendeckel-Blue-/351378462527?hash=item51cfc9d73f:g:B64AAOSwrklVN1Wo,Herlitz 5480405 Aktendeckel Blue,"6,70",https://www.amazon.de/Herlitz-10834331-Ordner-maX-file-protect/dp/B000WL2UFU,"Herlitz 10834331 Ordner maX.file protect+ A4, 8 cm, blau","2,66 2,80"
306047,"Ordner maX.file protect A4 8cm grau, PP-Kunststoffbezug/Papier hellgr. besch.",B000S5L7Y0,4008115480904,https://www.google.de/shopping/product/9033936932315637925?q=4008115480904&prds=paur:ClkAsKraX-Fcv6s8HAwwW3h6l5kIc_sNNnSXVayiCEXCNMYVfPyk8IxVFPHhJypS6yMtsSghAbb0ZhwmPKnIHotM1PQSig12dxl_v0pqEa_tf4Y8FPNG-64ANBIZAFPVH72wFNCkciVJNTrU06hNYLN2QB2D8Q&sa=X&ved=0ahUKEwjZ1Nexy-HNAhXHCywKHQ5bDnoQ8wIIGzAA,"Herlitz Ordner maX.file Protect, RГјckenbreite: 80 mm, grau","1,86",http://www.ebay.de/itm/Herlitz-Aktenordner-Buro-Kunststoff-8cm-PP-80mm-DIN-A4-Grau-Kantenschutz-/172159572270?hash=item281582992e:g:pL0AAOSwsN9XBdhg,Herlitz Aktenordner BГјro Kunststoff 8cm PP 80mm DIN A4 Grau Kantenschutz,"8,30",https://www.amazon.de/Herlitz-5480900-Ordner-PP-Color-grau/dp/B000S5L7Y0,"Herlitz 5480900 Ordner PP-Color, grau, 8cm","2,84 2,99"
306048,"Ordner maX.file protect A4 8cm pink, PP-Kunststoffbezug/Papier hellgr. besch.",B004F67GCA,4008110391649,https://www.google.de/shopping/product/4213902116632164793?q=4008110391649&prds=paur:ClkAsKraX4LLIURRUWmXwxgu5iqMHbaS5Pi2tFKWpJnrYLK3nZXb3YkNuCGbX4SV8Gp42izHP_UTVAyttzw6pgeC7ylUZFapvOjHGZaiwLwREH13aODasNZXERIZAFPVH72_RLoxhZHj2fJag79Wq3uMopzvHA&sa=X&ved=0ahUKEwi61Zyzy-HNAhXBDSwKHf0GBH0Q8wIIGTAA,Herlitz Ordner Protect Kunststoff (PP) A4 8cm pink maX.file,"2,56",http://www.ebay.de/itm/herlitz-Ordner-maX-file-protect-Ruckenbreite-50-oder-80mm-verschiedene-Farben-/182177763020?var=&hash=item2a6aa40ecc:m:mtFbXwhkgtTl0hBAur-x0PQ,"herlitz Ordner maX.file protect, RГјckenbreite: 50 oder 80mm, verschiedene Farben","26,50 245,00",https://www.amazon.de/Herlitz-11053683-Ordner-maX-file-protect/dp/B004F67GCA,"Herlitz 11053683 Ordner maX.file protect A4, 8 cm, pink","2,32 2,44"
306050,Herlitz Ordner A4 5cm Wolkenmarmor Convex Schwarz,B000N2N40S,4008115142000,https://www.google.dehttp://www.google.de/aclk?sa=l&ai=CcACxpGp-V_iDLKObywPS36zgA-mixYNF4azfrt0Bwdfqob4DCAkQASDezc8eKAJghO3lheAcoAHrpuL-A8gBB6kCyNmtitSZsj6qBCZP0A3GmjQ4-NSMEX7nwaXaBFI7DLNcQbhOJa6mzGcbqKq2Pd7eDMAFBaAGJoAH_didAZAHA6gHpr4b2AcB4BKg9ITpvt73ueMB&sig=AOD64_0hhOZj1GDWPdn0o3eTo2bwJLWkuQ&ctype=5&clui=7&ved=0ahUKEwiC0f61y-HNAhWLCCwKHfO9ADIQ2CkIFjAA&adurl=https://mcbuero.de/mcb/G00900.html%3Fmv_source%3Dgoogle%26mv_source%3Dgoogle,25 x Herlitz Ordner A4 Wolkenmarmor 50mm schwarz,"39,75",http://www.ebay.de/itm/40-x-A-4-Ordner-Leitz-Hetzel-8-cm-breit-stabil-Wolkenmarmor-schwarz-gebraucht-/262483920805?hash=item3d1d42c7a5:g:PFQAAOSwzJ5XYFnO,40 x A 4 Ordner Leitz Hetzel 8 cm breit stabil Wolkenmarmor / schwarz gebraucht,"28,99",https://www.amazon.de/Herlitz-Ordner-05142005-WM-5cm/dp/B000N2N40S,Herlitz Ordner 05142005 WM 5cm sw,"6,50"
306051,Herlitz Ordner A4 8cm Wolkenmarmor Convex Schwarz,B000VKIN12,4008115172007,https://www.google.de/shopping/product/399508533292866233?q=4008115172007&prds=paur:ClkAsKraX2cfHmp4CBMk3zQl2ss_xMNin1dAvCHovpKEHPD521WiEb_lIPTdi5kKzlW4wEqwKFdRpxuO9yCBRXffIvL4czR_K1a0fAmcFud_H4l8R_aDYc3fsRIZAFPVH71KzcUPo97fJcJT7ak3cX98_Ua1wg&sa=X&ved=0ahUKEwii4uqxy-HNAhWJKiwKHX95DD4Q8wIIGDAA,Urban Classics Arrow Windrunner Herren Jacke Blau Gr. M Neu Top,"13,74",http://www.ebay.de/itm/40-x-A-4-Ordner-Leitz-Hetzel-8-cm-breit-stabil-Wolkenmarmor-schwarz-gebraucht-/262483920805?hash=item3d1d42c7a5:g:PFQAAOSwzJ5XYFnO,40 x A 4 Ordner Leitz Hetzel 8 cm breit stabil Wolkenmarmor / schwarz gebraucht,"28,99",https://www.amazon.de/Ordner-Wolkenmarmor-schwarz-Wolkenmarmorbezug-R%C3%BCckenschild/dp/B000VKIN12,"Ordner A4 7,5cm Wolkenmarmor Convex schwarz Wolkenmarmorbezug sk RГјckenschild","4,94"
308336,Lamy Kugelschreiber 283 noto nightblu,B00B1ATUWC,4014519251972,https://www.google.de/shopping/product/3914598799890561767?q=4014519251972&prds=paur:ClkAsKraXydPwWBtOqREqLf6SFG4QGCbxjPU42AFTVziKPtS2Fjv0R8cRwBmZbYRsxy9-nbWySunBXzNzRUiBuMMsdAHXTjLNd1gIUAktmDPvn-Mt6iuyb_AKBIZAFPVH70Cpi0l07LeA8SrFS8dJm9lgwTlrA&sa=X&ved=0ahUKEwi_o461y-HNAhWG_ywKHVAxBcYQ8wIIGTAA,LAMY Kugelschreiner Noto 283 nightblue/silver M,"4,70",http://www.ebay.de/itm/LAMY-noto-Kugelschreiber-schwarz-silber-NEU-www-lamy-com-auf-den-Clip-in-OVP-/331898390518?hash=item4d46af87f6:g:T1gAAOSwvg9Xd49z,LAMY noto Kugelschreiber schwarz/silber NEU www.lamy.com auf den Clip in OVP,"3,50",https://www.amazon.de/Lamy-1225197-Kugelschreiber-nachtblau-silber/dp/B00B1ATUWC,"Lamy 1225197 Kugelschreiber, KS noto 283 M 16, nachtblau/silber","6,92"
308337,Lamy Kugelschreiber Logo 204M white,B00BGR1EUQ,4014519252030,None,None,None,http://www.ebay.de/itm/Lamy-Kugelschreiber-Logo-204-M-rot-oder-weis-NEU-/201606714842?var=500831959210&hash=item2ef0b255da:m:myuhrvUtPx_Qh1xQQ16qHOw,"Lamy Kugelschreiber Logo 204 M+ , rot oder weiГџ - NEU","8,90",https://www.amazon.de/Lamy-1225203-Kugelschreiber-Logo-Modell/dp/B00BGR1EUQ,"Lamy 1225203 Kugelschreiber M Logo Modell 204, weiГџ","4,56"
308338,Lamy Kugelschreiber Logo 204M black,B00SNE4JA2,4014519252047,https://www.google.de/shopping/product/6998723393512344090?q=4014519252047&prds=paur:ClkAsKraX2HsNe7E6x6jnu5B0mskUkVic8SWtiKgXOrVXVtxYh2yisL8VW7kQKSHoxz4WG82Z1Egmippb90qSIOyDQKQiGd4enjJAp_FLOrrJsEF5Wfg2vdYzBIZAFPVH72BTQ6TcED_ok5792yhJTpf9Bz1Kw&sa=X&ved=0ahUKEwiGi-myy-HNAhXHKywKHTjzD2oQ8wIIFjAA,"LAMY Kugelschreiber Logo black, M","4,17",http://www.ebay.de/itm/Lamy-Kugelschreiber-Logo-204-M-rot-oder-weis-NEU-/201606714842?var=500831959210&hash=item2ef0b255da:m:myuhrvUtPx_Qh1xQQ16qHOw,"Lamy Kugelschreiber Logo 204 M+ , rot oder weiГџ - NEU","8,90",https://www.amazon.de/Lamy-1225204-Kugelschreiber-Logo-schwarz/dp/B00SNE4JA2,"Lamy 1225204 Kugelschreiber Logo 204, Mine M16, blau/schwarz","6,30"
308345,Lamy TintenlГ¶scher B 2er,B007Q8P40A,4014519222071,None,None,None,http://www.ebay.de/itm/2-LAMY-Fuller-in-der-Farbe-WEISS-und-SCHWARZ-2-LAMY-Tintenloscher-M-/131866728777?hash=item1eb3de9949:g:1XAAAOSwF0NXLyWl,2 LAMY FГјller in der Farbe WEISS und SCHWARZ + 2 LAMY TintenlГ¶scher M,"23,00",https://www.amazon.de/Schneider-Express-75-Kugelschreibermine-dokumentenecht/dp/B004GTMOPA,"Schneider Express 75 B Kugelschreibermine (ISO 12757-2 A2, dokumentenecht) 10er Packung blau","9,46 9,96"
308347,Lamy TintenlГ¶scher F 2er,B00605ETLA,4014519222064,None,None,None,http://www.ebay.de/itm/2-LAMY-Fuller-in-der-Farbe-WEISS-und-SCHWARZ-2-LAMY-Tintenloscher-M-/131866728777?hash=item1eb3de9949:g:1XAAAOSwF0NXLyWl,2 LAMY FГјller in der Farbe WEISS und SCHWARZ + 2 LAMY TintenlГ¶scher M,"23,00",https://www.amazon.de/Lamy-Tintenkiller-ink-x-2er-geblistert/dp/B00605ETLA,Lamy Tintenkiller ink-x F 2er geblistert,"2,25"
310724,Dakine Foundation 26 l Schulrucksack Black Rucksack Laptoprucksack,B00ASPYZO4,610934784244,https://www.google.de/shopping/product/13913485996981896043?q=610934784244&prds=paur:ClkAsKraX44v-i-lLYx16jF2JlFvZOi-8o96Gc1E19ORnHy1mT1uVvA8-Td-1nSUS4fxTwfIDJG_1SZUFikHr9EKtSQMasZXlXJOQjRBDrZxZpHqxpiR3o6OrxIZAFPVH71MnqqU5rDTELEWlQpcyR_mk8HAGQ&sa=X&ved=0ahUKEwiil5i0y-HNAhVIVSwKHSH1AegQ8wIIGTAA,Dakine Boys Packs Foundation 2 Laptop-Rucksack 47 cm - Noir,"47,50",http://www.ebay.de/itm/Dakine-Boys-Packs-Foundation-2-Laptop-Rucksack-47-cm-NEU-/172121912203?var=&hash=item281343f38b:m:mDXg6xsQ39h702CikqWdOJw,Dakine Boys Packs Foundation 2 Laptop-Rucksac k 47 cm - NEU,"54,95 75,00",https://www.amazon.de/Dakine-Rucksack-Foundation-Schwarz-05BP7W/dp/B00ASPYZO4,"Dakine Rucksack Foundation, 26 Liter","42,99 - 81,25"
310725,Dakine Foundation 26 l Schulrucksack Midnight Rucksack Laptoprucksack,B00CNQLZJY,610934784268,None,None,None,http://www.ebay.de/itm/Dakine-Foundation-26L-Schulrucksack-Laptop-Notebook-Rucksack-Backpack-NEU-/391499591922?hash=item5b2731b0f2:g:PXgAAOSwnNBXUalE,Dakine Foundation 26L Schulrucksack Laptop Notebook Rucksack Backpack NEU,"59,99",https://www.amazon.de/Dakine-Rucksack-Foundation-Midnight-05BP7W/dp/B00CNQLZJY,"Dakine Rucksack Foundation, 26 Liter","42,99 - 81,25"
312618,Scout Basic SchultГјte Pink Heart,B00L4VK4B4,4007953345086,https://www.google.de/shopping/product/8183381730706147288?q=Scout+Basic+Schult%C3%BCte+Pink+Heart&prds=paur:ClkAsKraX2xcN-eG_W9zXVPspzx8oXQG2xXV9pdWVoAj_Pya4hksVRy4dDxHS9uPo0AllD1j27zy0__g8blL-C76J6r87t-RcCj7OQADX2Z3UX-9BS5r-ZxkjxIZAFPVH70VtcXRGsoFMHWZnQlBixMc_af8fg&sa=X&ved=0ahUKEwjZ3bnmy-HNAhWE3CwKHYC9AC4Q8wIIGDAA, Buddy Set 1 5tlg. ,"194,00",http://www.ebay.de/itm/Scout-Schulranzen-Nano-Set-5tlg-Pink-Heart-/162121564591?hash=item25bf32c1af:g:MNMAAOSwq5pXQiaU,Scout Schulranzen Nano Set 5tlg. Pink Heart,"149,00",https://www.amazon.de/Scout-Schult%C3%BCte-Pink-Heart-47270078700/dp/B00L4VK4B4,Scout SchultГјte Pink Heart Pink 47270078700,"23,00"
312643,Scout Basic Nano Schulranzen Set Pink Heart 5 teilig Ranzen ,B00KGVCEJS,4007953354583,https://www.google.de/shopping/product/9470399191101777917?q=4007953354583&prds=paur:ClkAsKraXwDxNQmxU_AJcAE0mQamrMqlwca1lMYETOD9ydol4WR2TE5SorMpnj8Hh4srxaf1hgROsilhsD74l3eimZgujRnUeRN_w-XEkyzRgGpurJjzEDenQBIZAFPVH71TXcmgXudDQRKfeC7uloN99Vfopw&sa=X&ved=0ahUKEwjt7Ky1y-HNAhXCkSwKHbCJAUkQ8wIIGTAA,Scout Basic Nano Set 1 5tlg. pink Heart,"157,00",http://www.ebay.de/itm/Scout-Angebot-Schulranzen-Nano-Pink-Heart-Set-5-tlg-/151621485985?hash=item234d5845a1:g:RxcAAOSwFMZWqm~Z,Scout Angebot Schulranzen Nano Pink Heart - Set 5 tlg.,"170,00",https://www.amazon.de/Scout-Schulranzen-Set-Basic-Heart-71500778700/dp/B00KGVCEJS,Scout Nano Schulranzen,"162,99 - 214,00"
312645,Scout Basic Nano Schulranzen Set Feuerwehr 5 teilig Ranzen ,B00KNW5QPY,4007953354552,https://www.google.dehttp://www.google.de/aclk?sa=l&ai=CQeUapGp-V7WbGIrEywPSpIm4BrDl1t8HkIXU0YoBkMiU4-gBCAkQASDezc8eYITt5YXgHKABgP3I5QPIAQepAgFGqj9onLI-qgQnT9DTMNqJhQ01Lw2LACzu7xLBacOGgnHzQh6GKpizfgUhJMnEFVRywAUFoAYmgAfogrcakAcDqAemvhvYBwHgEovlvo3uoMeOqAE&sig=AOD64_2ZN9B_XwgW9Rv9YLX3m5CVGG977g&ctype=5&clui=1&ved=0ahUKEwie3eq1y-HNAhWNKiwKHZYKBzwQ2CkIFTAA&adurl=https://www.duo-shop.de/de-DE/Details/Scout-Schulranzenset-Nano-Feuerwehr-5-teilig/198520/0/10140479%3Futm_source%3Dgoogle%26utm_medium%3Dcpc,"Scout Schulranzenset Nano Feuerwehr, 5-teilig","200,00",http://www.ebay.de/itm/Scout-Nano-Ranzenset-True-Love-5-teilig-Limited-Edition-/142040097406?hash=item21123fe27e:g:xxsAAOSwubRXLJKl,"Scout Nano Ranzenset True Love, 5 teilig, Limited Edition","179,00",None,None,None
312652,Scout Basic Buddy Schulranzen Set Pink Heart 5 teilig Ranzen ,B00JAH6HPG,4007953355283,https://www.google.de/shopping/product/8183381730706147288?q=4007953355283&prds=paur:ClkAsKraX7Ireb_CVrk5KmTZluUhxyHQO7Qt6xbvWbgQdQBzGroMAQvMhw5u1T3n6HmbOScwc-V-shMvaTbLpd02M3HwzD_0stouYcPR5U7keV3gWnTttsHJhBIZAFPVH70a7jtmyu1eQ8iXixIpOFP7WLMMig&sa=X&ved=0ahUKEwjlvoK0y-HNAhVJkywKHaJrBbYQ8wIIGDAA,Scout Basic Buddy Set 1 5tlg. pink Heart,"194,00",http://www.ebay.de/itm/Scout-Schulranzen-Set-Buddy-Stormy-Sea-8-teilig-NEU-/122035392243?hash=item1c69e04ef3:g:7KQAAOSwKtVWyNhn,Scout Schulranzen Set Buddy Stormy Sea 8-teilig **NEU**,"139,00",https://www.amazon.de/Scout-Schulranzen-Set-Basic-Buddy-72500778700/dp/B00JAH6HPG,Scout Basic Buddy Schulranzen-Set 5-tlg.,"209,95"
312654,Scout Basic Buddy Schulranzen Set Feuerwehr 5 teilig Ranzen ,B00IRXZLSI,4007953355252,https://www.google.de/shopping/product/13492191545179944104?q=Scout+Basic+Buddy+Schulranzen+Set+Feuerwehr+5+teilig+Ranzen+&prds=paur:ClkAsKraXwLdusZKxETJrJc7WSPFF7N6KirXoP0Nis54ho1n3dRT_mQk5_cdrO_LNCx-LuCd5ajWjWnFVbyO3fgp_qMDkXOzGANHJvIEVsvuBltCcKMGCG6SixIZAFPVH71FNyXYzBBIJ9z4gToYyXA70FxasQ&sa=X&ved=0ahUKEwiZ077my-HNAhXHBiwKHTrrBJ0Q8wIIKDAA,#ERROR!,"212,00",http://www.ebay.de/itm/Scout-Schulranzen-Set-Buddy-Stormy-Sea-8-teilig-NEU-/122035392243?hash=item1c69e04ef3:g:7KQAAOSwKtVWyNhn,Scout Schulranzen Set Buddy Stormy Sea 8-teilig **NEU**,"139,00",None,None,None
312754,4 YOU Classic Plus Schulrucksack Squares Grey Orange Rucksack,B00II3H0M2,4007953359557,https://www.google.de/shopping/product/3226471399647070026?q=4007953359557&prds=paur:ClkAsKraX1UnN0j94PBDT4gUkr-JkZgQH3cX_8AfkcgfkBDWNcRYxsCK6bQi6lbwysPbf51N4w-nLfduKMYlvpEqB3dGTzF9HW9qt_I2lNPfGhJzgNQwnwUOhRIZAFPVH70TNA_6ax-nSYAGglldaPnHJH3DCg&sa=X&ved=0ahUKEwil1ZWyy-HNAhXJjiwKHR6_A4YQ8wIIGTAA,4YOU Basic Schulrucksack Classic Plus 951 Squares grey/orange grau,"70,90",http://www.ebay.de/itm/4YOU-Flash-SRS-Classic-Plus-Schulrucksack-Rucksack-Lila-Mehrfarbig-/401145099752?hash=item5d661c75e8:g:3igAAOSwbYZXc5Yb,4YOU Flash SRS Classic Plus Schulrucksack Rucksack Lila Mehrfarbig,"53,99",https://www.amazon.de/4YOU-Schulrucksack-Classic-Mehrfarbig-11430795100/dp/B00II3H0M2,4 You Flash Edition Schulrucksack Classic Plus mit Laptopfach 43 cm,"59,90 - 89,90"
312755,4 YOU Classic Plus Schulrucksack Squares Blue Rucksack,B00II3H1AS,4007953359540,https://www.google.de/shopping/product/9114561009229911580?q=4+YOU+Classic+Plus+Schulrucksack+Squares+Blue+Rucksack&prds=paur:ClkAsKraX3aGySinp0gjT1aliDVAOLnCVLUlRUo1I7GKvw0adOXTo8-nMWT9MJkBn-RPrwmfcNt0QK51wJb98J4mYFyTqZ9mvSzhOOIh3mdoMRetrF48SfKswhIZAFPVH71JHZ93wLWPj45mUzuK1clp27ddsg&sa=X&ved=0ahUKEwjF9v7my-HNAhVD_ywKHWAODBkQ8wIIKDAA, Jump 16 Zoll Laptopfach 115500 426 Pixel ,"98,99",http://www.ebay.de/itm/4YOU-Flash-SRS-Classic-Plus-Schulrucksack-Rucksack-Lila-Mehrfarbig-/401145099752?hash=item5d661c75e8:g:3igAAOSwbYZXc5Yb,4YOU Flash SRS Classic Plus Schulrucksack Rucksack Lila Mehrfarbig,"53,99",None,None,None
312760,4 YOU Boomerang Sport Schulrucksack Squares Grey Orange Rucksack,B00KID69N6,4007953359601,None,None,None,http://www.ebay.de/itm/4You-Ranzen-Schulrucksack-Rucksack-Tasche-Schule-Boomerang-4YOU-Ergo-Neu-/191915608401?hash=item2caf0fc951:g:nM4AAOSw74FXPMzM,4You Ranzen Schulrucksack Rucksack Tasche Schule Boomerang 4YOU Ergo Neu!!!,"39,95",None,None,None
312761,4 YOU Boomerang Sport Schulrucksack Squares Blue Rucksack,B00KID69OA,4007953359595,https://www.google.dehttp://www.google.de/aclk?sa=l&ai=CAvwxpGp-V92NG-qXzAPs160YsOXW3weQhdTRigGQyJTj6AEICRABIN7Nzx5ghO3lheAcoAGA_cjlA8gBB6kCljK2OdGTsj6qBCdP0C_IgVoeu5khWS8kiz4Zrzuzgwaqb_tLPZFSZaLple-KOjNJGLrABQWgBiaAB-iCtxqQBwOoB6a-G9gHAeASu9mHk93jjcC4AQ&sig=AOD64_28xM2WS91__ERe_KqowJop79FeMg&ctype=5&clui=1&ved=0ahUKEwjYze21y-HNAhVDWCwKHVC_BoYQ2CkIFTAA&adurl=https://www.duo-shop.de/de-DE/Details/4YOU-RS-Boomerang-Sport/162117/0/12413115%3Futm_source%3Dgoogle%26utm_medium%3Dcpc,4YOU RS Boomerang Sport,"70,99",http://www.ebay.de/itm/4You-Ranzen-Schulrucksack-Rucksack-Tasche-Schule-Boomerang-4YOU-Ergo-Neu-/191915608401?hash=item2caf0fc951:g:nM4AAOSw74FXPMzM,4You Ranzen Schulrucksack Rucksack Tasche Schule Boomerang 4YOU Ergo Neu!!!,"39,95",None,None,None
312762,4 YOU Boomerang Sport Schulrucksack Squares Grape Rucksack,B00KID69OU,4007953359861,None,None,None,http://www.ebay.de/itm/4You-Ranzen-Schulrucksack-Rucksack-Tasche-Schule-Boomerang-4YOU-Ergo-Neu-/191915608401?hash=item2caf0fc951:g:nM4AAOSw74FXPMzM,4You Ranzen Schulrucksack Rucksack Tasche Schule Boomerang 4YOU Ergo Neu!!!,"39,95",None,None,None
314130,Spiegelburg ErgoStylePlus Schulranzen Set Pferdefreunde 4 teilig Ranzen ,B00GO4JO3A,4029753105721,https://www.google.dehttp://www.google.de/aclk?sa=l&ai=DChcSEwjAhOexy-HNAhWh1XIKHWG1CwUYABAB&sig=AOD64_0k6t8xTWPzN4zkFyZUs3Aagjxu5g&ctype=5&ved=0ahUKEwiy_eWxy-HNAhUI1ywKHWQgDKEQ2CkIFTAA&adurl=,Die Spiegelburg 10572 - Schulranzenset Ergo Style Plus ...,"199,00",http://www.ebay.de/itm/Spiegelburg-Schulrucksackset-Pferdefreunde-4-teilig-Schulranzen-11686-/262512548670?hash=item3d1ef79b3e:g:lLIAAOSwp5JWUJXp,Spiegelburg Schulrucksacks et Pferdefreunde 4 teilig Schulranzen 11686,"160,00",None,None,None
314131,Spiegelburg ErgoStylePlus Schulranzen Set Soccer 4 teilig Ranzen,B00GO560A4,4029753106827,None,None,None,http://www.ebay.de/itm/Die-Spiegelburg-Schulrucksackset-Flex-Style-4-Teilig-Schulranzen-10689-Soccer-/252436474928?hash=item3ac662ec30:g:UsUAAOxy4dNS4jVw,Die Spiegelburg Schulrucksacks et Flex Style 4 Teilig Schulranzen 10689 Soccer,"152,00",https://www.amazon.de/Spiegelburg-10682-Ranzenset-Style-Soccer/dp/B00GO560A4,Spiegelburg 10682 Ranzenset Ergo Style plus 'Soccer',None
315495,"Schulheft, A4, 3, weiГџer Rand rechts, 3, 16, grГјn  90 g/qm Premium",B00157SRVG,4006144923256,https://www.google.de/shopping/product/15021328329569393113?q=4006144923256&prds=paur:ClkAsKraX8xPf_WypsBUbu3pmUsK0G0USh2_RA-gC3mkeH0U9BL3O2bJr0aFFWPUsoHEvaj6eJcRhOLoXLescShmGLLhQUPHYy98qOnqShTGOj_iAMmS0OJzmBIZAFPVH70hZUpfWOA52xWU9NkvrHZtpZ-dUA&sa=X&ved=0ahUKEwiOsb6yy-HNAhXJJSwKHa1yBgYQ8wIIGTAA,Oxford 384411603 Schulhefte Lineatur 3 mit Rand/15Stk,"0,58",http://www.ebay.de/itm/2-Oxford-Schulhefte-16-Blatt-90gr-Optik-Papier-Lineatur-wahlen-3-20-25-26-27-28-/162106439125?var=&hash=item25be4bf5d5:m:mDe6ichpRkW1OyNN-pjpdpQ,"2 Oxford Schulhefte 16 Blatt 90gr Optik Papier Lineatur wГ¤hlen 3,20,25,26,27, 28","1,45",https://www.amazon.de/Schulheft-weisser-rechts-Lin-3-gruen/dp/B00157SRVG,"Schulheft, A4, lin., weisser Rand rechts, Lin.3, 16 Bl., gruen","1,64"
315503,"Malblock, A4, 70 g/qm, 3 Tigermotive, 100",B000MQL5P6,4006144575769,https://www.google.de/shopping/product/4989800757498316723?q=4006144575769&prds=paur:ClkAsKraX1_8B2x4qnkBs-5ow1ex1-yPGDgzz-epeFAeay0AF8pohEG-g-Q_GgS7DAiz9G00Kwl6totB9kq5m7H90Q2m4V0rgkvPrEgcPOTogOAX5cBxdW1rvRIZAFPVH73Q65Js-esry2_3aV6OlKWWHjSzOg&sa=X&ved=0ahUKEwj7_8Oyy-HNAhXLCiwKHTlICZkQ8wIIGTAA,LandrГ© 39041001 Malblock A4 100Blatt 70g mit Motiv,"1,74",http://www.ebay.de/itm/Topseller-NEU-5-Stuck-LANDRE-Malblock-Pinguine-390410001-DIN-A4-70-g-qm-Inh-1-/171763147574?hash=item27fde1a336:g:M9sAAOSweW5VNxYb,Topseller NEU 5 StГјck LANDRГ‰ Malblock Pinguine/39041 0001 DIN A4 70 g/qm Inh.1,"11,45",https://www.amazon.de/Landre-390410001-100050458-Malblock-Pinguine/dp/B000MQL5P6,"Landre 390410001/100050458 Malblock Pinguine DIN A4, 70 g/qm, 100 Blatt","3,29"
